country,year,GDP per capita (current US$),"Life expectancy at birth, total (years)",iso3,country_name,region,income_group
stp,2018,1825.5997175397,68.355,stp,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
stp,2019,1935.2931816596,68.523,stp,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
stp,2020,2167.2200179692,67.785,stp,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
stp,2021,2362.588272481,67.591,stp,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
stp,2022,2389.7372978474,68.794,stp,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
stp,2023,2940.9335292671,,stp,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
sur,1990,941.5917361022,64.23,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1991,1079.725213427,64.453,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1992,968.8952534669,64.65,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1993,1022.445835199,64.98,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1994,1433.5425565278,65.272,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1995,1609.8250437321,65.337,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1996,1962.8849582029,65.668,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1997,2067.5981493839,65.697,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1998,2428.586419942,65.594,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,1999,1898.1801816053,65.443,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2000,1988.2217292543,65.508,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2001,1714.6484663724,65.482,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2002,2202.340682196,65.531,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2003,2516.1040402096,65.596,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2004,2887.7721728844,66.416,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2005,3453.4286593777,67.002,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2006,5002.6579869576,67.571,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2007,5530.1761563831,68.204,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2008,6576.0854630725,68.816,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2009,7129.5768626291,69.505,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2010,7943.6048281692,69.894,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2011,7949.8886721838,69.914,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2012,8851.2405066891,69.764,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2013,9043.1928152922,69.682,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2014,9108.1890540676,69.782,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2015,8813.6170539207,70.8,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2016,5644.2061057532,71.592,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2017,6049.5212855367,72.417,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2018,6665.7418047224,72.553,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2019,6629.667752486,72.242,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2020,4755.3922171069,72.561,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2021,5029.8483854395,70.274,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2022,6084.4387673644,70.289,sur,Suriname,Latin America & Caribbean ,Upper middle income
sur,2023,5494.0740942552,,sur,Suriname,Latin America & Caribbean ,Upper middle income
svk,1990,2437.1751701084,70.9326829268,svk,Slovak Republic,Europe & Central Asia,High income
svk,1991,2726.5930549858,70.8829268293,svk,Slovak Republic,Europe & Central Asia,High income
svk,1992,2959.3364486011,71.7951219512,svk,Slovak Republic,Europe & Central Asia,High income
svk,1993,3143.1014306876,72.4487804878,svk,Slovak Republic,Europe & Central Asia,High income
svk,1994,3820.9642754266,72.3,svk,Slovak Republic,Europe & Central Asia,High income
svk,1995,4882.5115823823,72.2536585366,svk,Slovak Republic,Europe & Central Asia,High income
svk,1996,5247.7008104471,72.6536585366,svk,Slovak Republic,Europe & Central Asia,High income
svk,1997,5172.4175749125,72.7048780488,svk,Slovak Republic,Europe & Central Asia,High income
svk,1998,5560.916177503,72.5512195122,svk,Slovak Republic,Europe & Central Asia,High income
svk,1999,5651.6232751424,72.9024390244,svk,Slovak Republic,Europe & Central Asia,High income
svk,2000,5421.6448441887,73.0512195122,svk,Slovak Republic,Europe & Central Asia,High income
svk,2001,5712.4780276165,73.4024390244,svk,Slovak Republic,Europe & Central Asia,High income
svk,2002,6554.6280836946,73.6048780488,svk,Slovak Republic,Europe & Central Asia,High income
svk,2003,8675.3963369646,73.6048780488,svk,Slovak Republic,Europe & Central Asia,High income
svk,2004,10650.1290097126,73.9585365854,svk,Slovak Republic,Europe & Central Asia,High income
svk,2005,11641.5410321763,73.9048780488,svk,Slovak Republic,Europe & Central Asia,High income
svk,2006,13167.8954730379,74.2048780488,svk,Slovak Republic,Europe & Central Asia,High income
svk,2007,16110.4817265237,74.2073170732,svk,Slovak Republic,Europe & Central Asia,High income
svk,2008,18744.3192278346,74.7048780488,svk,Slovak Republic,Europe & Central Asia,High income
svk,2009,16586.7527805228,74.9097560976,svk,Slovak Republic,Europe & Central Asia,High income
svk,2010,16899.448680529,75.112195122,svk,Slovak Republic,Europe & Central Asia,High income
svk,2011,18469.4354316836,75.9585365854,svk,Slovak Republic,Europe & Central Asia,High income
svk,2012,17516.9691054078,76.1097560976,svk,Slovak Republic,Europe & Central Asia,High income
svk,2013,18312.7805149823,76.412195122,svk,Slovak Republic,Europe & Central Asia,High income
svk,2014,18770.9289896545,76.812195122,svk,Slovak Republic,Europe & Central Asia,High income
svk,2015,16442.0760860018,76.5634146341,svk,Slovak Republic,Europe & Central Asia,High income
svk,2016,16636.0769133073,77.1658536585,svk,Slovak Republic,Europe & Central Asia,High income
svk,2017,17645.5298716761,77.1658536585,svk,Slovak Republic,Europe & Central Asia,High income
svk,2018,19573.3717031314,77.2658536585,svk,Slovak Republic,Europe & Central Asia,High income
svk,2019,19406.0589683582,77.6658536585,svk,Slovak Republic,Europe & Central Asia,High income
svk,2020,19735.4858280801,76.8658536585,svk,Slovak Republic,Europe & Central Asia,High income
svk,2021,22138.1949833348,74.6146341463,svk,Slovak Republic,Europe & Central Asia,High income
svk,2022,21342.7666714692,77.0658536585,svk,Slovak Republic,Europe & Central Asia,High income
svk,2023,24491.3771867262,,svk,Slovak Republic,Europe & Central Asia,High income
svn,1990,9925.1407104468,73.2048780488,svn,Slovenia,Europe & Central Asia,High income
svn,1991,7229.3114978862,73.3536585366,svn,Slovenia,Europe & Central Asia,High income
svn,1992,7151.1524382922,73.3048780488,svn,Slovenia,Europe & Central Asia,High income
svn,1993,7254.5888741777,73.2536585366,svn,Slovenia,Europe & Central Asia,High income
svn,1994,8243.8989554511,73.4048780488,svn,Slovenia,Europe & Central Asia,High income
svn,1995,10738.0887611468,73.9585365854,svn,Slovenia,Europe & Central Asia,High income
svn,1996,10796.7399446283,74.4585365854,svn,Slovenia,Europe & Central Asia,High income
svn,1997,10436.7260661871,74.7073170732,svn,Slovenia,Europe & Central Asia,High income
svn,1998,11131.5666628231,74.8073170732,svn,Slovenia,Europe & Central Asia,High income
svn,1999,11401.4906790909,75.0097560976,svn,Slovenia,Europe & Central Asia,High income
svn,2000,10135.7219109212,75.412195122,svn,Slovenia,Europe & Central Asia,High income
svn,2001,10375.6255869861,75.7585365854,svn,Slovenia,Europe & Central Asia,High income
svn,2002,11639.1297780477,76.0073170732,svn,Slovenia,Europe & Central Asia,High income
svn,2003,14711.674874253,76.8585365854,svn,Slovenia,Europe & Central Asia,High income
svn,2004,17103.8297783905,77.2073170732,svn,Slovenia,Europe & Central Asia,High income
svn,2005,17969.7095907161,77.612195122,svn,Slovenia,Europe & Central Asia,High income
svn,2006,19563.005059144,78.0865853659,svn,Slovenia,Europe & Central Asia,High income
svn,2007,23725.1596001515,78.5609756098,svn,Slovenia,Europe & Central Asia,High income
svn,2008,27461.9764165315,78.7658536585,svn,Slovenia,Europe & Central Asia,High income
svn,2009,24501.7897290425,78.9707317073,svn,Slovenia,Europe & Central Asia,High income
svn,2010,23329.8417691156,79.4219512195,svn,Slovenia,Europe & Central Asia,High income
svn,2011,24940.6284841605,79.9707317073,svn,Slovenia,Europe & Central Asia,High income
svn,2012,22442.1417859955,80.1243902439,svn,Slovenia,Europe & Central Asia,High income
svn,2013,23236.9655321695,80.3219512195,svn,Slovenia,Europe & Central Asia,High income
svn,2014,24013.0682060959,81.0780487805,svn,Slovenia,Europe & Central Asia,High income
svn,2015,20697.2748530619,80.7756097561,svn,Slovenia,Europe & Central Asia,High income
svn,2016,21447.8377796036,81.1756097561,svn,Slovenia,Europe & Central Asia,High income
svn,2017,23303.077705959,81.0292682927,svn,Slovenia,Europe & Central Asia,High income
svn,2018,25888.0481065655,81.3780487805,svn,Slovenia,Europe & Central Asia,High income
svn,2019,25814.1687167572,81.5292682927,svn,Slovenia,Europe & Central Asia,High income
svn,2020,25392.0651093612,80.5317073171,svn,Slovenia,Europe & Central Asia,High income
svn,2021,29187.369382785,80.6756097561,svn,Slovenia,Europe & Central Asia,High income
svn,2022,28373.8382265999,81.2829268293,svn,Slovenia,Europe & Central Asia,High income
svn,2023,32610.110922729,,svn,Slovenia,Europe & Central Asia,High income
swe,1990,30549.6692751763,77.5368292683,swe,Sweden,Europe & Central Asia,High income
swe,1991,31777.0327994132,77.6668292683,swe,Sweden,Europe & Central Asia,High income
swe,1992,32753.8047025569,77.9987804878,swe,Sweden,Europe & Central Asia,High income
swe,1993,24390.1538004271,78.0604878049,swe,Sweden,Europe & Central Asia,High income
swe,1994,26045.8148927701,78.6502439024,swe,Sweden,Europe & Central Asia,High income
swe,1995,30254.2972932631,78.7404878049,swe,Sweden,Europe & Central Asia,High income
swe,1996,33022.5649478838,78.9590243902,swe,Sweden,Europe & Central Asia,High income
swe,1997,30324.4510931063,79.1975609756,swe,Sweden,Europe & Central Asia,High income
swe,1998,30605.6227188103,79.3390243902,swe,Sweden,Europe & Central Asia,High income
swe,1999,30969.1033509483,79.4414634146,swe,Sweden,Europe & Central Asia,High income
swe,2000,29632.7736101599,79.643902439,swe,Sweden,Europe & Central Asia,High income
swe,2001,27259.4806735435,79.7951219512,swe,Sweden,Europe & Central Asia,High income
swe,2002,29957.9387652616,79.8463414634,swe,Sweden,Europe & Central Asia,High income
swe,2003,37292.4214343004,80.0951219512,swe,Sweden,Europe & Central Asia,High income
swe,2004,42758.2015503417,80.4975609756,swe,Sweden,Europe & Central Asia,High income
swe,2005,43378.6152117149,80.5463414634,swe,Sweden,Europe & Central Asia,High income
swe,2006,46531.6001120572,80.7487804878,swe,Sweden,Europe & Central Asia,High income
swe,2007,53568.5645523213,80.9,swe,Sweden,Europe & Central Asia,High income
swe,2008,55817.4392710726,81.1,swe,Sweden,Europe & Central Asia,High income
swe,2009,46707.8673215418,81.3512195122,swe,Sweden,Europe & Central Asia,High income
swe,2010,52542.8274141037,81.4512195122,swe,Sweden,Europe & Central Asia,High income
swe,2011,60379.7748160321,81.8024390244,swe,Sweden,Europe & Central Asia,High income
swe,2012,57749.8251328664,81.7048780488,swe,Sweden,Europe & Central Asia,High income
swe,2013,60844.2767113975,81.956097561,swe,Sweden,Europe & Central Asia,High income
swe,2014,59583.7140001673,82.2536585366,swe,Sweden,Europe & Central Asia,High income
swe,2015,51197.9529341175,82.2048780488,swe,Sweden,Europe & Central Asia,High income
swe,2016,51820.3972482676,82.3073170732,swe,Sweden,Europe & Central Asia,High income
swe,2017,53300.8587281785,82.4097560976,swe,Sweden,Europe & Central Asia,High income
swe,2018,54181.9069780904,82.5585365854,swe,Sweden,Europe & Central Asia,High income
swe,2019,51773.0464558993,83.1097560976,swe,Sweden,Europe & Central Asia,High income
swe,2020,52653.7565934247,82.356097561,swe,Sweden,Europe & Central Asia,High income
swe,2021,61174.9680215622,83.056097561,swe,Sweden,Europe & Central Asia,High income
swe,2022,55296.9371472535,83.1097560976,swe,Sweden,Europe & Central Asia,High income
swe,2023,55516.836477474,,swe,Sweden,Europe & Central Asia,High income
swz,1990,1277.6917300566,63.072,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1991,1273.012245189,62.685,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1992,1361.8169795148,61.735,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1993,1397.2659331798,60.233,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1994,1461.3640012874,58.268,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1995,1750.7540077378,56.148,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1996,1619.1911970766,53.873,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1997,1705.3987494223,52.044,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1998,1546.5151932537,50.333,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,1999,1501.6642665319,48.733,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2000,1668.9749133064,47.256,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2001,1467.5389023828,45.975,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2002,1351.8655018292,44.486,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2003,2060.1841813579,43.349,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2004,2581.2417279304,42.538,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2005,2945.3639487231,42.125,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2006,3035.061561192,43.12,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2007,3180.8612149853,43.641,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2008,2999.8281692051,44.175,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2009,3239.7578007877,44.639,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2010,3992.9519956262,46.619,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2011,4312.3424341416,48.195,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2012,4347.9956933663,49.835,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2013,3910.0639762073,51.486,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2014,3740.6927762369,53.05,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2015,3393.5336783467,55.019,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2016,3223.9200406236,56.659,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2017,3831.4259527303,57.895,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2018,3986.1055716303,59.411,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2019,3894.3295159282,60.549,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2020,3442.3216527415,59.692,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2021,3926.4868736421,57.066,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2022,3852.0857327295,56.36,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
swz,2023,3610.6087967755,,swz,Eswatini,Sub-Saharan Africa ,Lower middle income
sxm,1990,,72.324,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1991,,71.954,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1992,,72.509,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1993,,72.293,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1994,,72.338,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1995,,72.406,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1996,,72.858,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1997,,73.76,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1998,,73.48,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,1999,,75.034,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2000,,74.514,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2001,,74.522,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2002,,74.858,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2003,,74.148,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2004,,74.24,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2005,,75.542,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2006,,75.926,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2007,,75.417,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2008,,75.742,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2009,25528.412619483,75.441,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2010,26403.8143692163,75.132,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2011,27317.5178881974,74.684,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2012,28149.0997855041,74.608,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2013,28529.7324687053,74.917,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2014,37134.912423099,76.773,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2015,37839.6283815163,76.954,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2016,37308.6147795736,76.598,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2017,34701.3058494468,75.03,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2018,31708.3110124742,75.131,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2019,34861.469528968,75.437,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2020,30150.8998380477,74.584,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2021,32548.4366854902,73.972,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2022,36476.6300833859,74.409,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
sxm,2023,38077.5444869761,,sxm,Sint Maarten (Dutch part),Latin America & Caribbean ,High income
syc,1990,5642.072897243,68.1073170732,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1991,5654.6397572425,70.712195122,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1992,6520.4895051919,71.2146341463,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1993,6978.6807544582,69.4682926829,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1994,6974.867706368,70.7292682927,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1995,7180.6683274866,72.4829268293,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1996,7004.3360389636,71.5609756098,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1997,7746.6985133044,71.212195122,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1998,8209.51444287,71.7463414634,syc,Seychelles,Sub-Saharan Africa ,High income
syc,1999,8243.2361009908,72.6682926829,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2000,8063.6550057517,72.7780487805,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2001,8153.2986369879,73.2536585366,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2002,8864.1691949547,71.087804878,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2003,9070.2846075701,71.0292682927,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2004,10827.671636033,72.6609756098,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2005,11802.1118276833,72.1317073171,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2006,12782.9938926475,72.2170731707,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2007,12669.3026687222,73.143902439,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2008,11265.4376270005,73.1634146341,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2009,9747.0918054629,73.0829268293,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2010,10934.79494629,73.1975609756,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2011,12110.0937461973,72.7243902439,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2012,12337.1554669388,74.2756097561,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2013,14821.2921476077,73.1195121951,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2014,15188.1902175113,73.2292682927,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2015,15333.1051727105,74.2951219512,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2016,16566.9946042294,74.3097560976,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2017,17480.3651911372,74.3,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2018,18440.2340460932,72.8414634146,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2019,19141.5118743615,74.0463414634,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2020,14041.4754074575,77.2365853659,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2021,14982.9111487767,73.3975609756,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2022,17167.1909760833,73.8487804878,syc,Seychelles,Sub-Saharan Africa ,High income
syc,2023,17879.2396545075,,syc,Seychelles,Sub-Saharan Africa ,High income
syr,1990,978.4896169796,69.817,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1991,1000.0779868495,70.036,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1992,990.1382511917,70.263,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1993,992.7713674751,70.193,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1994,712.3877166358,70.141,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1995,779.6991001537,70.416,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1996,918.1958573628,70.347,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1997,940.826589805,70.283,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1998,960.8375049277,70.196,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,1999,978.174531695,70.425,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2000,1138.1884854278,70.764,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2001,1186.8291347403,71.644,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2002,1183.2473451033,71.939,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2003,1220.179077256,72.414,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2004,1368.1148230028,72.475,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2005,1533.9016653657,72.769,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2006,1718.7834721734,73.35,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2007,1937.6113857803,73.709,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2008,2429.1247708719,73.551,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2009,2462.201936432,73.853,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2010,2730.6147711895,73.881,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2011,2952.1434937226,73.305,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2012,1897.661150187,66.769,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2013,985.8926692271,63.827,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2014,1060.5910588685,63.153,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2015,847.7316319426,65.124,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2016,656.3490586313,65.993,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2017,851.5020052542,68.481,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2018,1098.0668642357,70.145,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2019,1109.5392603605,71.822,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2020,572.3552898319,72.14,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2021,663.6142457068,72.063,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
syr,2022,1051.6714958746,72.3,syr,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income
tca,1990,,69.001,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1991,,68.888,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1992,,69.64,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1993,,69.625,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1994,,68.447,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1995,,68.308,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1996,,71.287,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1997,,72.365,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1998,,73.964,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,1999,,74.01,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2000,,73.575,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2001,18325.7458111974,74.131,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2002,17803.9471767733,75.54,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2003,18859.1890274773,75.411,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2004,21246.00980049,76.786,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2005,24122.3028180757,77.148,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2006,28734.2873064523,76.831,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2007,29443.8408831367,75.914,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2008,31453.8082911,76.632,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2009,24596.8868056527,77.164,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2010,23093.843101651,76.243,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
tca,2011,23626.7133501913,76.195,tca,Turks and Caicos Islands,Latin America & Caribbean ,High income
