country,year,gdp per capita (current us$),"inflation, consumer prices (annual %)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),"literacy rate, adult total (% of people ages 15 and above)","school enrollment, secondary (% gross)",individuals using the internet (% of population),mobile cellular subscriptions (per 100 people),electric power consumption (kwh per capita),rural population (% of total population),population growth (annual %),renewable energy consumption (% of total final energy consumption),total greenhouse gas emissions excluding lulucf per capita (t co2e/capita)
15724,2020,31721.2989141857,0.537288023411737,0.5,98.8000030517578,97.0888214111328,96.5,136.0094467,10716.1516868537,18.586,0.137869266247028,3.6,13.2939158645364
15984,2021,35125.5224984723,2.49833333333339,0.5,98.8000030517578,98.0951538085938,97.6,140.5658819,11397.3392731969,18.586,-0.128757315474928,3.6,13.724731062411
16244,2022,32394.6833725203,5.08951365062842,0.5,98.8000030517578,97.9161987304688,97.2,148.5880603,11492.9257726667,18.573,-0.187486566698935,3.6,12.9338430996144
16504,2023,33121.3712885508,3.5974562502901,0.5,98.8000030517578,97.9161987304688,97.4,148.5880603,11307.6655429113,18.544,0.077477253324535,3.6,12.6438403748222
16764,2024,33121.3712885508,2.32174328643542,0.5,98.8000030517578,97.9161987304688,97.4,148.5880603,11307.6655429113,18.544,0.077477253324535,3.6,12.6438403748222
13647,2012,1563.5650771337,4.2551267783209,78.8,58.2879409790039,49.895149230957,10.7,66.06436451,471.699705076471,68.736,1.42735442034268,62.4,2.43576523804805
13907,2013,1812.51774424651,6.37142717782947,78.8,58.2879409790039,53.2445352875362,12.5,69.88020438,511.390578524772,68.128,1.40755477426746,58.6,2.49185306860817
14167,2014,1981.03910900473,4.12924306873771,78.8,58.2879409790039,58.3624610900879,14.3,69.02215871,565.702327196736,67.513,1.37876842701215,58.2,2.59563681194515
14427,2015,2121.01339097363,1.27735427102992,78.8,85.0,62.4192450718287,18.2,54.91280264,623.08456263154,66.892,1.45836474920589,53.3,3.29299750280998
14687,2016,2303.22156035363,1.59691227583204,78.8,85.0,64.8796175541923,21.9,57.44162039,796.954377908066,66.264,1.56317561333482,51.7,4.35128984735704
14947,2017,2432.43059478511,0.825478607568026,78.8,85.0,66.1247784293668,25.5,53.04168369,758.889775321036,65.632,1.57029722559747,50.6,4.76147051351304
15207,2018,2545.1075420815,2.04039266890201,70.5,85.0,66.194380991429,36.3,51.54585373,841.184364015659,64.996,1.55377801997365,50.2,4.76665060335618
15467,2019,2589.32081035237,3.32255881256925,70.5,85.0,64.9903165535712,47.0,64.29411986,935.388295294209,64.355,1.52576304616693,50.5,4.65558091067304
15727,2020,2583.77730696131,5.10407262959919,70.5,85.0,62.4285213803305,54.0,63.34796067,867.75625999366,63.71,1.49338675171473,50.6,4.69326143365857
15987,2021,2526.05105018529,3.75562036658877,70.5,85.0,59.8290705858321,62.0,64.95535792,1030.43071198737,63.061,1.44141640887407,51.5,5.20498996805933
16247,2022,2046.40440255621,22.9562225132056,70.5,87.5199966430664,56.8832442136407,62.7,64.95535792,1263.52575146444,62.408,1.40971670105791,49.2,5.30162228980606
16507,2023,2066.94979776957,31.2301341732646,70.5,87.5199966430664,54.502009299061,63.6,64.95535792,1263.52575146444,61.753,1.39237667233214,49.2,5.48678909426271
16767,2024,2066.94979776957,23.1305695942588,70.5,87.5199966430664,54.502009299061,63.6,64.95535792,1263.52575146444,61.753,1.39237667233214,49.2,5.48678909426271
16508,2023,3654.35845534878,221.341644023365,1.7,93.0,64.7028884887695,83.5,76.67627276,680.652360897549,10.568,0.503630953855672,6.8,4.27337488761136
16768,2024,3654.35845534878,221.341644023365,1.7,93.0,64.7028884887695,83.5,76.67627276,680.652360897549,10.568,0.503630953855672,6.8,4.27337488761136
14175,2014,3971.91913148166,3.1790022823606,61.5,91.0,93.8359400702277,10.5,104.1599133,531.090576571374,81.782,0.933207942647201,54.2,1.63158148041197
14435,2015,4060.13139670248,3.76836783062096,61.5,91.0,94.7927594875058,15.3,112.0119107,584.501669051025,81.744,0.91981102654886,51.3,1.8356652360515
14695,2016,4149.76105454457,3.9588884659307,52.8,92.0,94.2089904664881,22.2,120.4042203,626.479324814937,81.689,1.13327749793807,45.1,1.93631477203074
14955,2017,4401.05567045499,7.70413767850602,52.8,92.0,94.2680581739545,25.1,131.1169828,667.272896847603,81.616,1.1019266072082,45.8,1.78317011751539
15215,2018,4360.58473469252,2.135037737132,52.8,92.0,96.1318757373846,28.3,140.3243174,652.099676972773,81.524,1.04839295829763,47.9,1.79995385325335
15475,2019,4082.69404871533,3.52839358231811,49.3,92.0,96.1318757373846,32.0,130.9608639,679.264321423657,81.415,0.611875945764341,46.1,1.8465945053433
15735,2020,3846.17449566736,6.15394508391738,49.3,92.0,96.1318757373846,36.2,136.9116134,682.604133400246,81.287,0.530626559530355,49.3,1.81562115059994
15995,2021,3999.33764677637,7.01478071238195,49.3,92.0,91.0135559713595,44.5,141.2920218,713.666726846001,81.14,1.07544995696428,48.8,1.83126466871276
16255,2022,3342.71989646203,49.7211021114327,49.3,92.0,89.4825170896809,48.3,143.0794174,684.05392002164,80.974,0.112772639779474,48.8,1.69845363148641
16515,2023,3827.96495637489,16.5411742279832,49.3,92.0,89.4825170896809,51.2,143.0794174,684.05392002164,80.789,-0.651320770103285,48.8,1.74269637427962
16775,2024,3827.96495637489,-0.42936004906973,49.3,92.0,89.4825170896809,51.2,143.0794174,684.05392002164,80.789,-0.651320770103285,48.8,1.74269637427962
13399,2011,14261.8433787325,4.13027562645085,7.0,100.0,106.008163452148,63.6,159.3007028,3529.91877785355,33.259,-2.25846389882827,22.7,7.79257062562023
13659,2012,14294.7178607152,3.08998277055417,7.0,100.0,106.17350769043,67.2,163.1312022,3607.70379811318,33.136,-1.34120198821595,23.9,8.01131812892077
13919,2013,15655.3513307327,1.04747937065344,5.8,100.0,108.994407653809,68.5,150.7823485,3663.6711973436,33.014,-1.01200736818103,26.3,7.578484418071
14179,2014,16473.5678231709,0.103758009433708,6.3,100.0,102.44751739502,72.1,142.4940241,3821.1451704374,32.892,-0.859827343070249,27.7,7.6714135713572
14439,2015,14300.2553666736,-0.884097405500596,4.8,100.0,102.153343200684,71.4,141.1735748,3906.48935767373,32.77,-0.940753796646208,29.0,8.01415534388329
14699,2016,14981.6208126311,0.905525075460342,4.9,100.0,101.81990814209,74.4,143.3251275,4056.15865667723,32.634,-1.27069453298857,31.5,7.917284207583
14959,2017,16884.7100319318,3.72288862303707,4.4,100.0,102.791778564453,77.6,150.1602369,4224.99905423661,32.484,-1.39832220092102,33.8,8.15842014026997
15219,2018,19368.5391045353,2.69792779208394,2.9,100.0,103.014022827148,79.7,130.8936876,4357.95559804008,32.321,-0.954190459209969,33.7,8.13744425839618
15479,2019,19727.7607453736,2.33450937988027,1.6,100.0,103.88060760498,81.6,130.0157981,4448.24287427567,32.145,-0.264704354944785,33.5,8.23259561002199
15739,2020,20541.824988603,1.19989444983569,1.6,100.0,105.987487792969,83.1,130.2002612,4463.51102102591,31.954,0.0267667582795671,31.7,8.11507450217093
15999,2021,23934.728489916,4.68354420903453,1.2,99.8300018310547,108.505813598633,86.9,133.7323188,4711.44539189864,31.751,0.212805429536827,33.2,8.03159339040909
16259,2022,25085.784063499,19.7050461518394,1.2,99.8300018310547,106.918357849121,87.7,139.1367809,4416.1702815931,31.535,1.09366808005007,33.2,7.34684046942424
16519,2023,27786.0057829276,9.11731962390475,1.2,99.8300018310547,106.918357849121,88.5,139.1367809,4202.90536411076,31.306,1.40084461829591,33.2,7.20288621092533
16779,2024,27786.0057829276,0.715735835228723,1.2,99.8300018310547,106.918357849121,88.5,139.1367809,4202.90536411076,31.306,1.40084461829591,33.2,7.20288621092533
13401,2011,12902.574053337,4.3707355993922,11.2,100.0,105.565788269043,69.8,111.1713483,3264.05332015348,32.131,-1.82076700208005,35.5,5.86699383262393
13661,2012,13329.3499931271,2.25778924374595,10.4,100.0,106.344802856445,73.1,128.1080484,3587.93286598611,32.103,-1.24035915329271,40.4,5.92847041196587
13921,2013,14484.4715282132,-0.0294547782579216,8.1,100.0,114.776809692383,75.2,125.917678,3473.03824267246,32.075,-1.07103480329077,39.6,5.8803655087057
14181,2014,15185.814581236,0.620490636732421,7.1,100.0,113.706932067871,75.8,118.5456871,3506.40140195869,32.048,-0.941743354234222,40.2,5.86357986981526
14441,2015,13321.9753140616,0.174242243625186,4.9,100.0,112.356651306152,79.2,130.0230176,3491.22919687064,32.02,-0.818626340945853,38.1,6.04977833425283
14701,2016,13838.5266823272,0.140633334505327,4.6,100.0,111.296806335449,79.8,134.2946659,3563.08658627012,31.979,-0.913885332226604,38.5,6.11920060708218
14961,2017,15132.4958333982,2.93036312374665,4.5,100.0,110.723251342773,80.1,126.0509437,3600.46708762218,31.925,-0.886215573292392,42.6,6.11116603029067
15221,2018,17252.1710428626,2.53445424186598,3.0,100.0,109.155700683594,83.6,106.9512252,3728.25702297769,31.858,-0.779138396192231,41.0,6.45395797162062
15481,2019,17294.9751600969,2.81140920075615,2.6,100.0,107.602462768555,86.1,108.0924889,3725.00681881596,31.778,-0.695239140136066,41.5,6.40221504403231
15741,2020,17564.2321549354,0.219064904842156,2.5,100.0,105.956283569336,88.9,108.1340417,3669.13292595592,31.685,-0.701211570733301,43.8,6.12960410934469
16001,2021,20262.8433862451,3.27582937431156,2.1,99.8899993896484,105.814010620117,91.2,115.358508,3838.17372339466,31.579,-0.843294678005026,44.0,6.29586784753435
16261,2022,20229.4613617326,17.3102830198815,2.1,99.8899993896484,104.764526367188,91.0,117.0957679,3696.42590147937,31.46,-0.271369577775699,44.0,5.89741420455543
16521,2023,22502.8429938094,8.93804623316637,2.1,99.8899993896484,104.764526367188,92.2,117.0957679,3628.86795618513,31.329,-0.103172153311714,44.0,5.83638934828983
16781,2024,22502.8429938094,1.26579885828729,2.1,99.8899993896484,104.764526367188,92.2,117.0957679,3628.86795618513,31.329,-0.103172153311714,44.0,5.83638934828983
13924,2013,3379.7431640625,1.88065466724086,42.1,69.0,68.9832611083984,56.0,125.8279977,850.223888541736,40.3,1.28781015302784,11.6,2.65347574112386
14184,2014,3435.40698242188,0.442310053557048,42.1,76.0,68.9832611083984,56.8,129.0186985,882.829826708431,39.744,1.22723874148544,11.1,2.66608643587241
14444,2015,3146.24780273438,1.5579071134626,42.1,76.0,68.9832611083984,57.1,124.279337,886.308517080127,39.191,1.17075639938741,11.2,2.70086144113828
14704,2016,3140.85546875,1.63531114327064,42.1,76.0,68.9832611083984,58.3,118.1848162,903.451649561607,38.64,1.19450726277516,11.1,2.67957272179043
14964,2017,3296.52661132813,0.754663249323619,42.1,76.0,78.5361022949219,61.8,123.4247246,931.603983841289,38.092,1.20034336418867,10.4,2.7588449622743
15224,2018,3501.69799804688,1.80391671141896,42.1,76.0,79.0162582397461,64.8,124.1715549,923.0251541863,37.547,1.1036421008163,10.9,2.78485123784311
15484,2019,3508.09765625,0.303386036590383,42.1,76.0,80.1277923583984,84.1,127.9529984,940.186570352384,37.006,1.03022315933698,10.7,2.95808460756759
15744,2020,3268.0302734375,0.705968661338261,42.1,76.0,81.3967819213867,84.1,133.893994,916.187662173799,36.468,1.02565486360782,11.1,2.82028518971902
16004,2021,3785.93627929688,1.40195883962006,42.1,76.0,82.1820602416992,88.1,137.4592738,950.467605491107,35.935,1.00691847923959,10.9,2.95724394918478
16264,2022,3455.39624023438,6.65704202759067,42.1,77.3499984741211,86.2332000732422,89.9,137.4592738,978.27258674367,35.404,1.00863622672701,10.9,2.85169486167668
16524,2023,3771.4462890625,6.09114152504141,42.1,77.3499984741211,89.7980422973633,91.0,137.4592738,978.27258674367,34.879,1.02195181223548,10.9,2.82670695038688
16784,2024,3771.4462890625,0.985256592004507,42.1,77.3499984741211,89.7980422973633,91.0,137.4592738,978.27258674367,34.879,1.02195181223548,10.9,2.82670695038688
14186,2014,3289.95758568777,5.08878554625879,19.9,99.0,104.383476257324,67.0,111.9756969,1911.95021371222,57.504,-0.0609720602101012,24.3,3.94525187949535
14446,2015,2749.55137054338,9.67624033101868,17.7,99.0,105.059288024902,69.0,113.2956183,1945.00803602849,57.51,-0.767049559673864,24.7,4.07598366418921
14706,2016,2847.08794770479,6.35930898037931,17.7,99.0,106.047653198242,71.0,117.468078,1882.5008401155,57.489,-1.16302237797705,25.3,4.22401510281515
14966,2017,3453.26727720294,6.57022997455604,17.5,99.0,94.3638229370117,49.9,117.8002494,2005.67002844451,57.443,-1.72705846625605,26.1,4.30707294490505
15226,2018,4156.44981956646,3.04505397337058,14.6,99.0,95.9159164428711,50.3,115.7581058,2126.54906189155,57.371,-1.75700442074845,25.3,4.6392900717087
15486,2019,4405.33418162155,4.83778351428722,14.7,99.0,95.6507568359375,57.8,116.2198572,2166.48449980182,57.274,-1.60031653578231,22.0,4.73642606627671
15746,2020,4375.7788930524,3.76597122245358,14.7,99.0,96.17333984375,58.2,110.876909,2198.37351477916,57.151,-1.09803165876287,22.3,4.67176192445914
16006,2021,5274.60582195352,5.10641129002836,14.4,99.5999984741211,96.5853430388789,74.5,127.3941322,2401.17820687115,57.002,-1.50342952349937,21.4,5.08727722263079
16266,2022,5738.42473515618,28.7372976766236,14.4,99.5999984741211,97.6136725974109,76.7,127.4162572,2255.74554684034,56.827,-2.62110760462091,21.4,5.12316038493206
16526,2023,6729.41286813969,13.41701043813,14.4,99.5999984741211,97.6136725974109,80.2,127.4162572,2255.74554684034,56.627,-2.84274212689094,21.4,5.51000637566457
16786,2024,6729.41286813969,4.67773516007048,14.4,99.5999984741211,97.6136725974109,80.2,127.4162572,2255.74554684034,56.627,-2.84274212689094,21.4,5.51000637566457
13667,2012,493.511162904211,5.71384434191053,98.2,72.0,36.904154873223,2.3,38.22393217,71.56119069979,66.773,2.76626312576328,83.3,1.26607473613782
13927,2013,515.301589361832,5.8264294445198,98.2,72.0,36.904154873223,3.0,35.87033159,75.738439414848,66.122,2.71964840033078,81.4,1.20799077865835
14187,2014,505.684922503435,6.08040811088302,98.2,72.0,37.5564982901552,3.7,40.11353084,78.2172823609166,65.466,2.68077948175383,82.2,1.23789247348648
14447,2015,445.320069480568,7.40419174202129,98.2,72.0,37.9068908691406,4.17,43.03168029,79.1294128511043,64.807,2.63948434650119,83.9,1.22013464428065
14707,2016,453.970714522463,6.03575858154679,98.2,72.0,37.8174285888672,4.71,31.36331074,66.3985895452988,64.144,2.61335935661539,83.8,1.19105966171892
14967,2017,491.866848718929,8.60905075422949,98.2,72.0,36.299888347628,6.4,33.36129841,81.3039238102348,63.478,2.60345495087599,81.9,1.17949670332747
15227,2018,500.45718552916,8.59422958870476,98.2,77.0,35.9789156556509,7.75,39.68745918,82.0878732315919,62.809,2.60334538024635,84.2,1.10262526256663
15487,2019,499.818837622534,5.61051441492365,98.2,77.0,33.9341493314188,9.38,47.22673416,82.6377341045149,62.139,2.60136633480103,82.5,1.14362190132417
15747,2020,450.771615201509,4.20179312190557,98.2,77.0,33.9341493314188,11.4,56.2228538,70.3540525384861,61.466,2.56778870397591,84.7,1.09585157691857
16007,2021,490.206238571448,5.81225118787715,98.2,74.6861419677734,35.1450665804339,13.7,56.30041625,80.2934672339167,60.793,2.51537360931706,83.6,1.11189948847605
16267,2022,497.242514792961,8.16059031991844,98.2,77.4800033569336,35.1450665804339,18.6,70.18472487,81.3148068743768,60.118,2.48207836172625,83.1,1.09387963654154
16527,2023,506.159368687808,9.87432675044888,98.2,77.4800033569336,35.1450665804339,20.4,70.18472487,81.3148068743768,59.444,2.46201530433165,83.1,1.06266419608813
16787,2024,506.159368687808,9.87432675044888,98.2,77.4800033569336,35.1450665804339,20.4,70.18472487,81.3148068743768,59.444,2.46201530433165,83.1,1.06266419608813
13150,2010,9728.80078377082,4.15672722680174,40.2,93.0,87.2729263305664,31.1,81.2063834,2027.1616282825,22.185,1.43974472572946,9.4,5.89663204205418
13410,2011,10664.4944032313,3.40737824605742,40.2,94.0,88.3800888061523,37.2,82.85839199,2225.2881168903,21.889,1.41534883852036,9.1,5.92691888299405
13670,2012,10744.1335242686,4.11150981070289,37.3,94.0,90.6936187744141,39.8,87.0169211,2261.95902611346,21.595,1.35716327923769,9.0,5.99628013468585
13930,2013,11216.8008505428,3.80639069747204,37.3,94.0,93.2623062133789,43.5,91.01095461,2152.84187845165,21.301,1.29730808025224,9.2,5.8574841237893
14190,2014,11391.3773497683,4.01861608078679,40.3,95.0,97.3196868896484,44.4,88.37316756,2167.59696000462,21.007,1.21002702971431,9.8,5.69852828995622
14450,2015,10021.2386118827,2.72064064964023,40.3,94.0,100.982269287109,57.4,89.62827659,2225.13313655726,20.715,1.06956376155677,9.2,5.72160738393799
14710,2016,9097.92397674769,2.8217078474766,31.4,95.0,102.871368408203,59.5,91.94482417,2297.11162864777,20.423,0.969124204799117,9.2,5.7517638394033
14970,2017,9649.27816772402,6.04145724018986,31.4,95.0,105.11018371582,53.0,93.07232465,2265.45276231112,20.133,0.935239396499786,10.1,5.74890009977872
15230,2018,10084.7937562021,4.89935015356551,28.8,95.0,105.964653015137,56.7,96.89668563,2542.79171309266,19.844,0.9466023549862,10.3,5.51495812788302
15490,2019,10369.5553568761,3.63596142127046,28.8,95.0,105.515609741211,69.6,97.561569,2430.32564224662,19.556,0.950144329831411,10.3,5.55151276549724
15750,2020,8841.27075003163,3.39683415570006,30.3,95.0,102.58154296875,71.5,97.53972081,2245.32432237231,19.269,0.820454117563552,12.3,5.07796296335145
16010,2021,10314.0506741437,5.68920847683753,30.3,95.0,98.3202514648438,75.6,99.81384101,2650.73959396575,18.984,0.66740537533078,13.0,5.25313379399754
16270,2022,11385.4070757929,7.8962761916855,21.8,95.0,98.3576583862305,78.6,100.2881985,2351.59528868272,18.7,0.753116988604166,13.0,5.34583187187665
16530,2023,13790.0243428344,5.52796087314389,21.8,95.0,98.3576583862305,81.2,100.2881985,2412.61431663365,18.418,0.872178517508623,13.0,5.48869602879407
16790,2024,13790.0243428344,4.72225588452932,21.8,95.0,98.3576583862305,81.2,100.2881985,2412.61431663365,18.418,0.872178517508623,13.0,5.48869602879407
13673,2012,5049.8265386157,3.31605566687647,35.7,97.5999984741211,85.8300170898438,57.4,106.4769433,3956.32548303703,42.875,-0.391858319665176,18.3,6.37494358285043
13933,2013,5626.26115664893,2.78500056726118,34.1,97.5999984741211,83.8025588989258,65.2,106.4234629,3833.63949746088,42.811,-0.368848270904885,21.2,5.9484604070492
14193,2014,5925.38592218015,-0.281705032928494,29.8,97.5999984741211,83.6949768066406,68.1,105.6594552,3788.67486077337,42.716,-0.268678976911211,21.2,5.72311540152392
14453,2015,5262.68671928674,-0.299920475631552,28.8,97.5999984741211,84.9836273193359,70.4,98.8434801,3724.58076896932,42.592,-0.267729528193655,23.9,5.52271194239789
14713,2016,5598.48622617967,-0.23929078768441,24.9,97.5999984741211,84.9836273193359,72.2,97.17078414,3490.50759240482,42.437,-0.320367473371963,21.4,5.38479252882397
14973,2017,5955.2973863451,1.35161889677442,23.1,97.5999984741211,84.6865386962891,74.5,95.07708173,3464.55415591126,42.252,-0.40242158713311,19.0,5.64388407174124
15233,2018,6713.98925398989,1.45831298507117,20.8,97.5999984741211,83.3533935546875,79.2,93.16855383,3457.82088466643,42.037,-0.507220756968942,20.9,5.42727538854165
15493,2019,6718.85826635458,0.766439573459716,19.0,97.5999984741211,82.5312805175781,81.4,90.86343805,3580.52340238197,41.792,-0.679308688552216,17.0,6.03519124727783
15753,2020,6659.59651070776,1.20007348888487,19.0,97.5999984741211,82.4416732788086,81.4,88.20817101,3581.11850285865,41.518,-1.07910572041332,20.0,5.54542692190823
16013,2021,7620.80296977508,3.23074912132919,19.0,97.5999984741211,84.1619567871094,81.9,92.29897353,3793.4499437705,41.214,-1.02945804668594,19.5,5.5741777592463
16273,2022,7606.2375253797,14.2047173195833,19.0,97.5999984741211,91.4516372680664,85.0,97.83329942,3479.25874810014,40.882,-0.294481335654044,19.5,6.00602059712444
16533,2023,8624.29360948531,9.36187249769016,19.0,97.5999984741211,91.4516372680664,87.2,97.83329942,3479.25874810014,40.521,-0.212923714310977,19.5,6.22053861001326
16793,2024,8624.29360948531,3.48974086026947,19.0,97.5999984741211,91.4516372680664,87.2,97.83329942,3479.25874810014,40.521,-0.212923714310977,19.5,6.22053861001326
13415,2011,23516.9691249323,2.9629852819288,0.6,93.0,94.1126708984375,68.0,123.1784046,4785.3786502926,5.85899999999999,0.423700885195294,2.0,7.17494498736391
13675,2012,22878.313086001,2.37582057760386,0.4,93.0,95.5169982910156,68.2,123.800729,4923.48129172341,5.789,0.899209211902256,2.7,7.31498852457455
13935,2013,25346.5236450477,1.1802843636655,0.2,93.0,96.2600631713867,68.9,127.2274727,4845.44577396841,5.721,1.4040502758129,3.2,6.4227980101745
14195,2014,27356.6080303021,0.310306472181665,0.1,93.0,96.2309799194336,73.1,122.3518897,4862.4119219989,5.65300000000001,1.9967544083193,4.5,6.28247552685718
14455,2015,25481.8977555627,1.10054826378929,0.3,93.0,95.1571197509766,76.0,114.8018196,4896.04608889278,5.586,2.38639536345808,6.0,4.60124973879515
14715,2016,26409.6285858968,0.642702771527304,0.3,93.0,94.9765701293945,78.1,125.1793331,4758.91390472509,5.52,2.28861544064371,9.2,3.85786066286598
14975,2017,30259.3952629768,1.36435448150708,0.3,93.0,103.138412475586,81.0,126.1236254,5061.97662815519,5.45399999999999,2.73866285589301,7.3,4.18141919106665
15235,2018,33332.1905601302,1.15782362451517,0.3,93.0,104.642509460449,81.7,125.2767573,5036.83222252027,5.38800000000001,3.49195540302534,7.6,4.00594267791924
15495,2019,32412.2697818499,1.6420600176894,0.7,93.0,104.505729675293,85.8,125.9617103,5035.09488912078,5.322,3.93135631850717,7.4,4.04295503330939
15755,2020,31796.8213417258,0.638544956776712,0.8,93.0,102.924011230469,86.9,122.8511054,4715.40676689978,5.256,2.21120767752363,9.2,3.83927254663013
16015,2021,38027.3801730893,1.49789217934724,0.8,94.9400024414062,103.094459533691,87.5,123.3832876,4936.97641050959,5.19,0.619810315667809,8.6,3.82982088032461
16275,2022,36142.2058531852,6.15375621933037,0.8,94.9400024414062,102.695037841797,91.5,131.5920538,5170.16581030308,5.125,2.47144374003649,8.6,3.97414164523406
16535,2023,40395.7692064458,5.09396758978883,0.8,94.9400024414062,102.695037841797,92.1,131.5920538,5170.16581030308,5.059,3.91764986035828,8.6,3.67962196086094
16795,2024,40395.7692064458,5.09396758978883,0.8,94.9400024414062,102.695037841797,92.1,131.5920538,5170.16581030308,5.059,3.91764986035828,8.6,3.67962196086094
14716,2016,1229.19713515893,6.92882525816076,72.8,75.5512008666992,67.0034103393555,16.0,97.48338233,254.623221327079,69.918,0.792792538685626,68.8,2.4732183443059
14976,2017,1272.82241830603,4.5725365531752,68.2,75.5512008666992,71.2600784301758,23.6,91.69666523,317.757388976936,69.678,0.772302033467657,59.5,2.76292265731197
15236,2018,1298.21310320785,6.87232865662935,68.2,75.5512008666992,75.6469802856445,29.4,116.0975729,315.482898602006,69.421,0.72443284342539,59.4,2.28901963981001
15496,2019,1425.98954211903,8.82506696804558,68.2,89.0,75.6469802856445,36.5,154.4969145,265.915851101789,69.148,0.702425162747352,58.5,2.27553718734775
15756,2020,1490.21683548367,8.82506696804558,68.2,89.0,75.6469802856445,45.4,147.0303762,274.36730006544,68.859,0.711376906349628,59.2,2.28493864610734
16016,2021,1242.72134419599,8.82506696804558,68.2,89.0,75.6469802856445,56.5,126.2686102,289.938944428937,68.552,0.696558038955431,62.9,2.23293821043143
16276,2022,1158.05005034332,8.82506696804558,68.2,89.0,75.6469802856445,58.0,106.6964737,354.132028017225,68.229,0.690074759264932,62.9,2.2013518032616
16536,2023,1233.19666209269,8.82506696804558,68.2,89.0,75.6469802856445,58.5,106.6964737,354.132028017225,67.888,0.698879396261223,62.9,2.12579394484754
16796,2024,1233.19666209269,8.82506696804558,68.2,89.0,75.6469802856445,58.5,106.6964737,354.132028017225,67.888,0.698879396261223,62.9,2.12579394484754
13159,2010,2625.21881402433,10.0462065881651,49.0,98.0,92.1322174072266,10.2,92.89366961,1478.48078340129,32.433,1.74992683110286,4.5,13.9691421452103
13419,2011,3736.04201455077,8.411214953271,43.7,98.0,92.1322174072266,12.5,107.229573,1487.26795981936,32.037,1.7265777901103,4.0,15.7315194215159
13679,2012,4328.89001905655,14.3303348325837,34.0,98.0,92.1322174072266,16.4,120.8733221,1579.7415576618,31.97,1.89795214519602,3.0,15.8639013559507
13939,2013,4340.14310544449,10.4906567588242,34.0,98.0,92.1322174072266,17.7,101.1398329,1882.71103490121,31.903,2.06694708057063,3.0,16.3921420098096
14199,2014,4126.23975800524,12.253980812976,28.1,98.0,92.1322174072266,19.9,104.2861725,1990.81169027303,31.837,2.18707605433318,3.3,17.1242203722909
14459,2015,3838.92126989984,5.7356828193832,28.1,98.0,92.1322174072266,22.5,103.4878838,2017.26935864974,31.77,2.12866951701474,3.5,16.0848984295297
14719,2016,3619.90026383792,0.733272227314397,41.9,98.0,92.1322174072266,22.3,111.1573482,2026.64028365194,31.703,2.02736957640078,3.4,18.3083963771701
14979,2017,3645.96708669551,4.30143105302342,41.9,98.0,92.1322174072266,23.7,125.5209736,2148.35767344773,31.637,1.92577883760149,1.8,20.199389186822
15239,2018,4107.64288528468,6.82424790145522,38.3,96.8963470458984,91.1449660838225,47.1,133.4403606,2275.11533765623,31.555,1.86480192831175,2.1,20.8182560316739
15499,2019,4347.54610314873,7.30106953550723,38.3,96.8963470458984,89.1558423616889,51.1,136.705791,2358.86516184453,31.457,1.8371507310985,2.3,21.9900522481901
15759,2020,4001.25193077703,3.79604026111247,38.3,99.0,95.9892657742893,62.5,132.467372,2189.52610059377,31.343,1.80542008661223,2.9,19.6954560045011
16019,2021,4517.61578018785,7.35281243380219,38.3,99.0,99.7959558672287,81.6,140.012223,2427.49075653249,31.215,1.684959051396,3.0,19.8873377129041
16279,2022,4993.51487463495,15.1479560897226,22.1,99.0,97.6302037098505,82.2,142.2895592,2545.61487913499,31.07,1.46704738017187,3.0,19.4769971471407
16539,2023,5838.63108083902,10.3475831314339,22.1,99.0,99.1215283290276,83.0,142.2895592,2545.61487913499,30.911,1.3708886685104,3.0,24.0451345749746
16799,2024,5838.63108083902,6.80284899332961,22.1,99.0,99.1215283290276,83.0,142.2895592,2545.61487913499,30.911,1.3708886685104,3.0,24.0451345749746
14461,2015,610.563774706589,3.55075967356746,93.6,56.0,34.7621917724609,6.5,75.00930402,477.143446489193,65.6,2.90106067133475,80.1,0.951209398735221
14721,2016,441.489734819071,17.4180418197597,93.6,56.0,27.8942395701084,7.0,54.25090462,481.835951539126,65.074,2.93066434696089,77.4,1.00915221271601
14981,2017,470.93856305196,15.1132073899384,93.6,61.0,37.0113792419434,7.8,41.56716262,472.797493097536,64.545,2.98845927899068,78.2,1.0685038726826
15241,2018,517.507260258101,3.91133439990729,93.6,61.0,30.3368650804695,10.9,47.83274319,450.262252088692,64.012,2.98089902972538,79.0,1.14409205337093
15501,2019,519.09255091362,2.80270307928111,96.1,61.0,31.9430628028609,12.5,48.7801676,459.035790603653,63.472,2.9397415898529,77.5,1.01963299891114
15761,2020,462.433876479921,3.48393567493204,96.1,60.0,41.2977552767328,14.3,49.59621356,417.363897399168,62.926,2.96490034295304,80.2,0.926247043564111
16021,2021,509.907829475551,6.40847652975692,96.1,60.0,33.628709753407,16.4,42.66671846,406.114583793262,62.372,2.9577768101764,76.9,1.00673651278234
16281,2022,578.251663751351,10.2794018093421,96.1,60.0,37.8922391567718,18.8,42.07158261,397.718709002866,61.813,2.9473431712575,76.9,1.05438328704408
16541,2023,622.985619320596,7.12697482131851,96.1,60.0,37.8922391567718,19.8,42.07158261,397.718709002866,61.247,2.95358093047219,76.9,1.00947936623462
